datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/15/16 15:00,RFC,WEST,AEP,AEPAPT,5374.226,TRUE
1/15/16 16:00,RFC,WEST,AEP,AEPAPT,5444.653,TRUE
1/15/16 17:00,RFC,WEST,AEP,AEPAPT,5536.564,TRUE
1/15/16 18:00,RFC,WEST,AEP,AEPAPT,5546.215,TRUE
1/15/16 19:00,RFC,WEST,AEP,AEPAPT,5429.577,TRUE
1/15/16 20:00,RFC,WEST,AEP,AEPAPT,5342.472,TRUE
1/15/16 21:00,RFC,WEST,AEP,AEPAPT,5175.116,TRUE
1/15/16 22:00,RFC,WEST,AEP,AEPAPT,4942.637,TRUE
1/15/16 23:00,RFC,WEST,AEP,AEPAPT,4675.735,TRUE
1/16/16 0:00,RFC,WEST,AEP,AEPAPT,4478.353,TRUE
1/16/16 1:00,RFC,WEST,AEP,AEPAPT,4375.592,TRUE
1/16/16 2:00,RFC,WEST,AEP,AEPAPT,4305.751,TRUE
1/16/16 3:00,RFC,WEST,AEP,AEPAPT,4287.709,TRUE
1/16/16 4:00,RFC,WEST,AEP,AEPAPT,4337.057,TRUE
1/16/16 5:00,RFC,WEST,AEP,AEPAPT,4419.578,TRUE
1/16/16 6:00,RFC,WEST,AEP,AEPAPT,4576.035,TRUE
1/16/16 7:00,RFC,WEST,AEP,AEPAPT,4783.602,TRUE
1/16/16 8:00,RFC,WEST,AEP,AEPAPT,4920.378,TRUE
1/16/16 9:00,RFC,WEST,AEP,AEPAPT,5003.585,TRUE
1/16/16 10:00,RFC,WEST,AEP,AEPAPT,5008.743,TRUE
1/16/16 11:00,RFC,WEST,AEP,AEPAPT,5006.709,TRUE
1/16/16 12:00,RFC,WEST,AEP,AEPAPT,4971.407,TRUE
1/16/16 13:00,RFC,WEST,AEP,AEPAPT,4897.625,TRUE
1/16/16 14:00,RFC,WEST,AEP,AEPAPT,4881.673,TRUE
1/16/16 15:00,RFC,WEST,AEP,AEPAPT,4926.981,TRUE
1/16/16 16:00,RFC,WEST,AEP,AEPAPT,5052.085,TRUE
1/16/16 17:00,RFC,WEST,AEP,AEPAPT,5299.586,TRUE
1/16/16 18:00,RFC,WEST,AEP,AEPAPT,5410.037,TRUE
1/16/16 19:00,RFC,WEST,AEP,AEPAPT,5375.132,TRUE
1/16/16 20:00,RFC,WEST,AEP,AEPAPT,5324.604,TRUE
1/16/16 21:00,RFC,WEST,AEP,AEPAPT,5227.281,TRUE
1/16/16 22:00,RFC,WEST,AEP,AEPAPT,5092.218,TRUE
1/16/16 23:00,RFC,WEST,AEP,AEPAPT,4910.231,TRUE
1/17/16 0:00,RFC,WEST,AEP,AEPAPT,4820.847,TRUE
1/17/16 1:00,RFC,WEST,AEP,AEPAPT,4764.088,TRUE
1/17/16 2:00,RFC,WEST,AEP,AEPAPT,4722.815,TRUE
1/17/16 3:00,RFC,WEST,AEP,AEPAPT,4730.661,TRUE
1/17/16 4:00,RFC,WEST,AEP,AEPAPT,4767.765,TRUE
1/17/16 5:00,RFC,WEST,AEP,AEPAPT,4860.567,TRUE
1/17/16 6:00,RFC,WEST,AEP,AEPAPT,4994.127,TRUE
1/17/16 7:00,RFC,WEST,AEP,AEPAPT,5251.489,TRUE
1/17/16 8:00,RFC,WEST,AEP,AEPAPT,5519.071,TRUE
1/17/16 9:00,RFC,WEST,AEP,AEPAPT,5625.602,TRUE
1/17/16 10:00,RFC,WEST,AEP,AEPAPT,5526.204,TRUE
1/17/16 11:00,RFC,WEST,AEP,AEPAPT,5422.394,TRUE
1/17/16 12:00,RFC,WEST,AEP,AEPAPT,5392.636,TRUE
1/17/16 13:00,RFC,WEST,AEP,AEPAPT,5359.923,TRUE
1/17/16 14:00,RFC,WEST,AEP,AEPAPT,5333.109,TRUE
1/17/16 15:00,RFC,WEST,AEP,AEPAPT,5320.079,TRUE
1/17/16 16:00,RFC,WEST,AEP,AEPAPT,5441.634,TRUE
1/17/16 17:00,RFC,WEST,AEP,AEPAPT,5705.974,TRUE
1/17/16 18:00,RFC,WEST,AEP,AEPAPT,5884.654,TRUE
1/17/16 19:00,RFC,WEST,AEP,AEPAPT,5894.757,TRUE
1/17/16 20:00,RFC,WEST,AEP,AEPAPT,5910.881,TRUE
1/17/16 21:00,RFC,WEST,AEP,AEPAPT,5817.923,TRUE
1/17/16 22:00,RFC,WEST,AEP,AEPAPT,5706.211,TRUE
1/17/16 23:00,RFC,WEST,AEP,AEPAPT,5658.187,TRUE
1/18/16 0:00,RFC,WEST,AEP,AEPAPT,5643.129,TRUE
1/18/16 1:00,RFC,WEST,AEP,AEPAPT,5711.012,TRUE
1/18/16 2:00,RFC,WEST,AEP,AEPAPT,5819.047,TRUE
1/18/16 3:00,RFC,WEST,AEP,AEPAPT,5981.716,TRUE
1/18/16 4:00,RFC,WEST,AEP,AEPAPT,6198.88,TRUE
1/18/16 5:00,RFC,WEST,AEP,AEPAPT,6549.514,TRUE
1/18/16 6:00,RFC,WEST,AEP,AEPAPT,6983.382,TRUE
1/18/16 7:00,RFC,WEST,AEP,AEPAPT,7366.527,TRUE
1/18/16 8:00,RFC,WEST,AEP,AEPAPT,7483.474,TRUE
1/18/16 9:00,RFC,WEST,AEP,AEPAPT,7466.267,TRUE
1/18/16 10:00,RFC,WEST,AEP,AEPAPT,7329.79,TRUE
1/18/16 11:00,RFC,WEST,AEP,AEPAPT,7197.592,TRUE
1/18/16 12:00,RFC,WEST,AEP,AEPAPT,7008.589,TRUE
1/18/16 13:00,RFC,WEST,AEP,AEPAPT,6842.891,TRUE
1/18/16 14:00,RFC,WEST,AEP,AEPAPT,6720.062,TRUE
1/18/16 15:00,RFC,WEST,AEP,AEPAPT,6681.329,TRUE
1/18/16 16:00,RFC,WEST,AEP,AEPAPT,6788.499,TRUE
1/18/16 17:00,RFC,WEST,AEP,AEPAPT,7204.89,TRUE
1/18/16 18:00,RFC,WEST,AEP,AEPAPT,7559.906,TRUE
1/18/16 19:00,RFC,WEST,AEP,AEPAPT,7636.29,TRUE
1/18/16 20:00,RFC,WEST,AEP,AEPAPT,7669.314,TRUE
1/18/16 21:00,RFC,WEST,AEP,AEPAPT,7590.408,TRUE
1/18/16 22:00,RFC,WEST,AEP,AEPAPT,7402.153,TRUE
1/18/16 23:00,RFC,WEST,AEP,AEPAPT,7283.071,TRUE
1/19/16 0:00,RFC,WEST,AEP,AEPAPT,7232.403,TRUE
1/19/16 1:00,RFC,WEST,AEP,AEPAPT,7237.226,TRUE
1/19/16 2:00,RFC,WEST,AEP,AEPAPT,7275.942,TRUE
1/19/16 3:00,RFC,WEST,AEP,AEPAPT,7310.881,TRUE
1/19/16 4:00,RFC,WEST,AEP,AEPAPT,7470.15,TRUE
1/19/16 5:00,RFC,WEST,AEP,AEPAPT,7712.678,TRUE
1/19/16 6:00,RFC,WEST,AEP,AEPAPT,8073.164,TRUE
1/19/16 7:00,RFC,WEST,AEP,AEPAPT,8340.196,TRUE
1/19/16 8:00,RFC,WEST,AEP,AEPAPT,8272.195,TRUE
1/19/16 9:00,RFC,WEST,AEP,AEPAPT,7999.448,TRUE
1/19/16 10:00,RFC,WEST,AEP,AEPAPT,7744.602,TRUE
1/19/16 11:00,RFC,WEST,AEP,AEPAPT,7431.212,TRUE
1/19/16 12:00,RFC,WEST,AEP,AEPAPT,7136.964,TRUE
1/19/16 13:00,RFC,WEST,AEP,AEPAPT,6882.58,TRUE
1/19/16 14:00,RFC,WEST,AEP,AEPAPT,6656.06,TRUE
1/19/16 15:00,RFC,WEST,AEP,AEPAPT,6556.858,TRUE
1/19/16 16:00,RFC,WEST,AEP,AEPAPT,6660.145,TRUE
1/19/16 17:00,RFC,WEST,AEP,AEPAPT,7048.267,TRUE
1/19/16 18:00,RFC,WEST,AEP,AEPAPT,7459.177,TRUE
1/19/16 19:00,RFC,WEST,AEP,AEPAPT,7608.473,TRUE
1/19/16 20:00,RFC,WEST,AEP,AEPAPT,7638.901,TRUE
1/19/16 21:00,RFC,WEST,AEP,AEPAPT,7577.777,TRUE
1/19/16 22:00,RFC,WEST,AEP,AEPAPT,7438.335,TRUE
1/19/16 23:00,RFC,WEST,AEP,AEPAPT,7288.484,TRUE
1/20/16 0:00,RFC,WEST,AEP,AEPAPT,7206.298,TRUE
1/20/16 1:00,RFC,WEST,AEP,AEPAPT,7238.528,TRUE
1/20/16 2:00,RFC,WEST,AEP,AEPAPT,7258.772,TRUE
1/20/16 3:00,RFC,WEST,AEP,AEPAPT,7228.285,TRUE
1/20/16 4:00,RFC,WEST,AEP,AEPAPT,7281.149,TRUE
1/20/16 5:00,RFC,WEST,AEP,AEPAPT,7412.689,TRUE
1/20/16 6:00,RFC,WEST,AEP,AEPAPT,7744.389,TRUE
1/20/16 7:00,RFC,WEST,AEP,AEPAPT,7850.775,TRUE
1/20/16 8:00,RFC,WEST,AEP,AEPAPT,7694.258,TRUE
1/20/16 9:00,RFC,WEST,AEP,AEPAPT,7463.431,TRUE
1/20/16 10:00,RFC,WEST,AEP,AEPAPT,7204.478,TRUE
1/20/16 11:00,RFC,WEST,AEP,AEPAPT,6927.178,TRUE
1/20/16 12:00,RFC,WEST,AEP,AEPAPT,6804.55,TRUE
1/20/16 13:00,RFC,WEST,AEP,AEPAPT,6757.707,TRUE
1/20/16 14:00,RFC,WEST,AEP,AEPAPT,6705.588,TRUE
1/20/16 15:00,RFC,WEST,AEP,AEPAPT,6679.084,TRUE
1/20/16 16:00,RFC,WEST,AEP,AEPAPT,6744.894,TRUE
1/20/16 17:00,RFC,WEST,AEP,AEPAPT,6892.99,TRUE
1/20/16 18:00,RFC,WEST,AEP,AEPAPT,6995.822,TRUE
1/20/16 19:00,RFC,WEST,AEP,AEPAPT,6917.653,TRUE
1/20/16 20:00,RFC,WEST,AEP,AEPAPT,6806.411,TRUE
1/20/16 21:00,RFC,WEST,AEP,AEPAPT,6576.23,TRUE
1/20/16 22:00,RFC,WEST,AEP,AEPAPT,6323.213,TRUE
1/20/16 23:00,RFC,WEST,AEP,AEPAPT,6084.683,TRUE
1/21/16 0:00,RFC,WEST,AEP,AEPAPT,5970.328,TRUE
1/21/16 1:00,RFC,WEST,AEP,AEPAPT,5923.94,TRUE
1/21/16 2:00,RFC,WEST,AEP,AEPAPT,5938.003,TRUE
1/21/16 3:00,RFC,WEST,AEP,AEPAPT,5983.055,TRUE
1/21/16 4:00,RFC,WEST,AEP,AEPAPT,6088.708,TRUE
1/21/16 5:00,RFC,WEST,AEP,AEPAPT,6336.554,TRUE
1/21/16 6:00,RFC,WEST,AEP,AEPAPT,6699.509,TRUE
1/21/16 7:00,RFC,WEST,AEP,AEPAPT,6961.651,TRUE
1/21/16 8:00,RFC,WEST,AEP,AEPAPT,7007.327,TRUE
1/21/16 9:00,RFC,WEST,AEP,AEPAPT,6912.273,TRUE
1/21/16 10:00,RFC,WEST,AEP,AEPAPT,6725.923,TRUE
1/21/16 11:00,RFC,WEST,AEP,AEPAPT,6467.248,TRUE
1/21/16 12:00,RFC,WEST,AEP,AEPAPT,6176.818,TRUE
1/21/16 13:00,RFC,WEST,AEP,AEPAPT,5941.435,TRUE
1/21/16 14:00,RFC,WEST,AEP,AEPAPT,5739.16,TRUE
1/21/16 15:00,RFC,WEST,AEP,AEPAPT,5654.812,TRUE
1/21/16 16:00,RFC,WEST,AEP,AEPAPT,5741.643,TRUE
1/21/16 17:00,RFC,WEST,AEP,AEPAPT,6097.099,TRUE
1/21/16 18:00,RFC,WEST,AEP,AEPAPT,6483.616,TRUE
1/21/16 19:00,RFC,WEST,AEP,AEPAPT,6603.19,TRUE
1/21/16 20:00,RFC,WEST,AEP,AEPAPT,6648.952,TRUE
1/21/16 21:00,RFC,WEST,AEP,AEPAPT,6593.766,TRUE
1/21/16 22:00,RFC,WEST,AEP,AEPAPT,6455.3,TRUE
1/21/16 23:00,RFC,WEST,AEP,AEPAPT,6266.541,TRUE
1/22/16 0:00,RFC,WEST,AEP,AEPAPT,6084.899,TRUE
1/22/16 1:00,RFC,WEST,AEP,AEPAPT,6033.427,TRUE
1/22/16 2:00,RFC,WEST,AEP,AEPAPT,5992.509,TRUE
1/22/16 3:00,RFC,WEST,AEP,AEPAPT,5997.674,TRUE
1/22/16 4:00,RFC,WEST,AEP,AEPAPT,6070.719,TRUE
1/22/16 5:00,RFC,WEST,AEP,AEPAPT,6230.443,TRUE
1/22/16 6:00,RFC,WEST,AEP,AEPAPT,6468.689,TRUE
1/22/16 7:00,RFC,WEST,AEP,AEPAPT,6709.521,TRUE
1/22/16 8:00,RFC,WEST,AEP,AEPAPT,6809.091,TRUE
1/22/16 9:00,RFC,WEST,AEP,AEPAPT,6896.484,TRUE
1/22/16 10:00,RFC,WEST,AEP,AEPAPT,6909.872,TRUE
1/22/16 11:00,RFC,WEST,AEP,AEPAPT,6806.58,TRUE
1/22/16 12:00,RFC,WEST,AEP,AEPAPT,6707.306,TRUE
1/22/16 13:00,RFC,WEST,AEP,AEPAPT,6682.458,TRUE
1/22/16 14:00,RFC,WEST,AEP,AEPAPT,6628.269,TRUE
1/22/16 15:00,RFC,WEST,AEP,AEPAPT,6611.785,TRUE
1/22/16 16:00,RFC,WEST,AEP,AEPAPT,6662.126,TRUE
1/22/16 17:00,RFC,WEST,AEP,AEPAPT,6847.997,TRUE
1/22/16 18:00,RFC,WEST,AEP,AEPAPT,6875.29,TRUE
1/22/16 19:00,RFC,WEST,AEP,AEPAPT,6763.127,TRUE
1/22/16 20:00,RFC,WEST,AEP,AEPAPT,6629.867,TRUE
1/22/16 21:00,RFC,WEST,AEP,AEPAPT,6487.244,TRUE
1/22/16 22:00,RFC,WEST,AEP,AEPAPT,6322.35,TRUE
1/22/16 23:00,RFC,WEST,AEP,AEPAPT,6141.445,TRUE
1/23/16 0:00,RFC,WEST,AEP,AEPAPT,6013.94,TRUE
1/23/16 1:00,RFC,WEST,AEP,AEPAPT,5975.735,TRUE
1/23/16 2:00,RFC,WEST,AEP,AEPAPT,5952.88,TRUE
1/23/16 3:00,RFC,WEST,AEP,AEPAPT,5955.039,TRUE
1/23/16 4:00,RFC,WEST,AEP,AEPAPT,5986.793,TRUE
1/23/16 5:00,RFC,WEST,AEP,AEPAPT,6085.866,TRUE
1/23/16 6:00,RFC,WEST,AEP,AEPAPT,6187.201,TRUE
1/23/16 7:00,RFC,WEST,AEP,AEPAPT,6307.646,TRUE
1/23/16 8:00,RFC,WEST,AEP,AEPAPT,6367.262,TRUE
1/23/16 9:00,RFC,WEST,AEP,AEPAPT,6412.2,TRUE
1/23/16 10:00,RFC,WEST,AEP,AEPAPT,6364.544,TRUE
1/23/16 11:00,RFC,WEST,AEP,AEPAPT,6305.157,TRUE
1/23/16 12:00,RFC,WEST,AEP,AEPAPT,6236.862,TRUE
1/23/16 13:00,RFC,WEST,AEP,AEPAPT,6126.881,TRUE
1/23/16 14:00,RFC,WEST,AEP,AEPAPT,6085.656,TRUE
1/23/16 15:00,RFC,WEST,AEP,AEPAPT,6085.84,TRUE
1/23/16 16:00,RFC,WEST,AEP,AEPAPT,6182.234,TRUE
1/23/16 17:00,RFC,WEST,AEP,AEPAPT,6356.058,TRUE
1/23/16 18:00,RFC,WEST,AEP,AEPAPT,6462.123,TRUE
1/23/16 19:00,RFC,WEST,AEP,AEPAPT,6379.271,TRUE
1/23/16 20:00,RFC,WEST,AEP,AEPAPT,6242.052,TRUE
1/23/16 21:00,RFC,WEST,AEP,AEPAPT,6061.071,TRUE
1/23/16 22:00,RFC,WEST,AEP,AEPAPT,5891.509,TRUE
1/23/16 23:00,RFC,WEST,AEP,AEPAPT,5759.039,TRUE
1/24/16 0:00,RFC,WEST,AEP,AEPAPT,5669.652,TRUE
1/24/16 1:00,RFC,WEST,AEP,AEPAPT,5650.04,TRUE
1/24/16 2:00,RFC,WEST,AEP,AEPAPT,5666.794,TRUE
1/24/16 3:00,RFC,WEST,AEP,AEPAPT,5699.914,TRUE
1/24/16 4:00,RFC,WEST,AEP,AEPAPT,5806.958,TRUE
1/24/16 5:00,RFC,WEST,AEP,AEPAPT,5958.846,TRUE
1/24/16 6:00,RFC,WEST,AEP,AEPAPT,6141.085,TRUE
1/24/16 7:00,RFC,WEST,AEP,AEPAPT,6322.016,TRUE
1/24/16 8:00,RFC,WEST,AEP,AEPAPT,6398.36,TRUE
1/24/16 9:00,RFC,WEST,AEP,AEPAPT,6207.668,TRUE
1/24/16 10:00,RFC,WEST,AEP,AEPAPT,5887.249,TRUE
1/24/16 11:00,RFC,WEST,AEP,AEPAPT,5545.66,TRUE
1/24/16 12:00,RFC,WEST,AEP,AEPAPT,5290.114,TRUE
1/24/16 13:00,RFC,WEST,AEP,AEPAPT,5060.649,TRUE
1/24/16 14:00,RFC,WEST,AEP,AEPAPT,4920.898,TRUE
1/24/16 15:00,RFC,WEST,AEP,AEPAPT,4851.389,TRUE
1/24/16 16:00,RFC,WEST,AEP,AEPAPT,4965.299,TRUE
1/24/16 17:00,RFC,WEST,AEP,AEPAPT,5386.061,TRUE
1/24/16 18:00,RFC,WEST,AEP,AEPAPT,5803.001,TRUE
1/24/16 19:00,RFC,WEST,AEP,AEPAPT,5925.684,TRUE
1/24/16 20:00,RFC,WEST,AEP,AEPAPT,5959.552,TRUE
1/24/16 21:00,RFC,WEST,AEP,AEPAPT,5887.076,TRUE
1/24/16 22:00,RFC,WEST,AEP,AEPAPT,5816.227,TRUE
1/24/16 23:00,RFC,WEST,AEP,AEPAPT,5744.096,TRUE
1/25/16 0:00,RFC,WEST,AEP,AEPAPT,5712.124,TRUE
1/25/16 1:00,RFC,WEST,AEP,AEPAPT,5734.75,TRUE
1/25/16 2:00,RFC,WEST,AEP,AEPAPT,5805.272,TRUE
1/25/16 3:00,RFC,WEST,AEP,AEPAPT,5882.915,TRUE
1/25/16 4:00,RFC,WEST,AEP,AEPAPT,6016.304,TRUE
1/25/16 5:00,RFC,WEST,AEP,AEPAPT,6257.746,TRUE
1/25/16 6:00,RFC,WEST,AEP,AEPAPT,6602.715,TRUE
1/25/16 7:00,RFC,WEST,AEP,AEPAPT,6851.525,TRUE
1/25/16 8:00,RFC,WEST,AEP,AEPAPT,6897.119,TRUE
1/25/16 9:00,RFC,WEST,AEP,AEPAPT,6728.233,TRUE
1/25/16 10:00,RFC,WEST,AEP,AEPAPT,6411.483,TRUE
1/25/16 11:00,RFC,WEST,AEP,AEPAPT,5965.935,TRUE
1/25/16 12:00,RFC,WEST,AEP,AEPAPT,5625.677,TRUE
1/25/16 13:00,RFC,WEST,AEP,AEPAPT,5427.615,TRUE
1/25/16 14:00,RFC,WEST,AEP,AEPAPT,5305.86,TRUE
1/25/16 15:00,RFC,WEST,AEP,AEPAPT,5265.288,TRUE
1/25/16 16:00,RFC,WEST,AEP,AEPAPT,5364.793,TRUE
1/25/16 17:00,RFC,WEST,AEP,AEPAPT,5593.617,TRUE
1/25/16 18:00,RFC,WEST,AEP,AEPAPT,5912.397,TRUE
1/25/16 19:00,RFC,WEST,AEP,AEPAPT,5970.725,TRUE
1/25/16 20:00,RFC,WEST,AEP,AEPAPT,5960.499,TRUE
1/25/16 21:00,RFC,WEST,AEP,AEPAPT,5816.672,TRUE
1/25/16 22:00,RFC,WEST,AEP,AEPAPT,5597.914,TRUE
1/25/16 23:00,RFC,WEST,AEP,AEPAPT,5363.523,TRUE
1/26/16 0:00,RFC,WEST,AEP,AEPAPT,5194.863,TRUE
1/26/16 1:00,RFC,WEST,AEP,AEPAPT,5147.028,TRUE
1/26/16 2:00,RFC,WEST,AEP,AEPAPT,5119.956,TRUE
1/26/16 3:00,RFC,WEST,AEP,AEPAPT,5074.803,TRUE
1/26/16 4:00,RFC,WEST,AEP,AEPAPT,5143.095,TRUE
1/26/16 5:00,RFC,WEST,AEP,AEPAPT,5334.079,TRUE
1/26/16 6:00,RFC,WEST,AEP,AEPAPT,5643.764,TRUE
1/26/16 7:00,RFC,WEST,AEP,AEPAPT,5862.715,TRUE
1/26/16 8:00,RFC,WEST,AEP,AEPAPT,5848.15,TRUE
1/26/16 9:00,RFC,WEST,AEP,AEPAPT,5765.721,TRUE
1/26/16 10:00,RFC,WEST,AEP,AEPAPT,5625.943,TRUE
1/26/16 11:00,RFC,WEST,AEP,AEPAPT,5516.321,TRUE
1/26/16 12:00,RFC,WEST,AEP,AEPAPT,5437.186,TRUE
1/26/16 13:00,RFC,WEST,AEP,AEPAPT,5379.985,TRUE
1/26/16 14:00,RFC,WEST,AEP,AEPAPT,5380.99,TRUE
1/26/16 15:00,RFC,WEST,AEP,AEPAPT,5408.212,TRUE
1/26/16 16:00,RFC,WEST,AEP,AEPAPT,5450.052,TRUE
1/26/16 17:00,RFC,WEST,AEP,AEPAPT,5602.272,TRUE
1/26/16 18:00,RFC,WEST,AEP,AEPAPT,5760.477,TRUE
1/26/16 19:00,RFC,WEST,AEP,AEPAPT,5718.968,TRUE
1/26/16 20:00,RFC,WEST,AEP,AEPAPT,5659.579,TRUE
1/26/16 21:00,RFC,WEST,AEP,AEPAPT,5492.719,TRUE
1/26/16 22:00,RFC,WEST,AEP,AEPAPT,5270.118,TRUE
1/26/16 23:00,RFC,WEST,AEP,AEPAPT,5066.977,TRUE
1/27/16 0:00,RFC,WEST,AEP,AEPAPT,4931.28,TRUE
1/27/16 1:00,RFC,WEST,AEP,AEPAPT,4851.339,TRUE
1/27/16 2:00,RFC,WEST,AEP,AEPAPT,4835.354,TRUE
1/27/16 3:00,RFC,WEST,AEP,AEPAPT,4873.849,TRUE
1/27/16 4:00,RFC,WEST,AEP,AEPAPT,4959.727,TRUE
1/27/16 5:00,RFC,WEST,AEP,AEPAPT,5195.178,TRUE
1/27/16 6:00,RFC,WEST,AEP,AEPAPT,5633.188,TRUE
1/27/16 7:00,RFC,WEST,AEP,AEPAPT,5953.167,TRUE
1/27/16 8:00,RFC,WEST,AEP,AEPAPT,5999.472,TRUE
1/27/16 9:00,RFC,WEST,AEP,AEPAPT,5934.277,TRUE
1/27/16 10:00,RFC,WEST,AEP,AEPAPT,5837.624,TRUE
1/27/16 11:00,RFC,WEST,AEP,AEPAPT,5713.662,TRUE
1/27/16 12:00,RFC,WEST,AEP,AEPAPT,5562.751,TRUE
1/27/16 13:00,RFC,WEST,AEP,AEPAPT,5390.086,TRUE
1/27/16 14:00,RFC,WEST,AEP,AEPAPT,5226.843,TRUE
1/27/16 15:00,RFC,WEST,AEP,AEPAPT,5167.21,TRUE
1/27/16 16:00,RFC,WEST,AEP,AEPAPT,5255.718,TRUE
1/27/16 17:00,RFC,WEST,AEP,AEPAPT,5520.674,TRUE
1/27/16 18:00,RFC,WEST,AEP,AEPAPT,5951.541,TRUE
1/27/16 19:00,RFC,WEST,AEP,AEPAPT,6056.165,TRUE
1/27/16 20:00,RFC,WEST,AEP,AEPAPT,6130.591,TRUE
1/27/16 21:00,RFC,WEST,AEP,AEPAPT,6097.317,TRUE
1/27/16 22:00,RFC,WEST,AEP,AEPAPT,5950.029,TRUE
1/27/16 23:00,RFC,WEST,AEP,AEPAPT,5780.168,TRUE
1/28/16 0:00,RFC,WEST,AEP,AEPAPT,5698.633,TRUE
1/28/16 1:00,RFC,WEST,AEP,AEPAPT,5785.355,TRUE
1/28/16 2:00,RFC,WEST,AEP,AEPAPT,5826.842,TRUE
1/28/16 3:00,RFC,WEST,AEP,AEPAPT,5939.537,TRUE
1/28/16 4:00,RFC,WEST,AEP,AEPAPT,6128.919,TRUE
1/28/16 5:00,RFC,WEST,AEP,AEPAPT,6442.705,TRUE
1/28/16 6:00,RFC,WEST,AEP,AEPAPT,6900.968,TRUE
1/28/16 7:00,RFC,WEST,AEP,AEPAPT,7194.629,TRUE
1/28/16 8:00,RFC,WEST,AEP,AEPAPT,7149.234,TRUE
1/28/16 9:00,RFC,WEST,AEP,AEPAPT,6769.053,TRUE
1/28/16 10:00,RFC,WEST,AEP,AEPAPT,6298.249,TRUE
1/28/16 11:00,RFC,WEST,AEP,AEPAPT,5933.085,TRUE
1/28/16 12:00,RFC,WEST,AEP,AEPAPT,5649.803,TRUE
1/28/16 13:00,RFC,WEST,AEP,AEPAPT,5443.422,TRUE
1/28/16 14:00,RFC,WEST,AEP,AEPAPT,5260.941,TRUE
1/28/16 15:00,RFC,WEST,AEP,AEPAPT,5132.37,TRUE
1/28/16 16:00,RFC,WEST,AEP,AEPAPT,5243.904,TRUE
1/28/16 17:00,RFC,WEST,AEP,AEPAPT,5490.402,TRUE
1/28/16 18:00,RFC,WEST,AEP,AEPAPT,5836.848,TRUE
1/28/16 19:00,RFC,WEST,AEP,AEPAPT,5881.204,TRUE
1/28/16 20:00,RFC,WEST,AEP,AEPAPT,5917.675,TRUE
1/28/16 21:00,RFC,WEST,AEP,AEPAPT,5807.658,TRUE
1/28/16 22:00,RFC,WEST,AEP,AEPAPT,5606.641,TRUE
1/28/16 23:00,RFC,WEST,AEP,AEPAPT,5357.781,TRUE
1/29/16 0:00,RFC,WEST,AEP,AEPAPT,5201.973,TRUE
1/29/16 1:00,RFC,WEST,AEP,AEPAPT,5112.354,TRUE
1/29/16 2:00,RFC,WEST,AEP,AEPAPT,5117.909,TRUE
1/29/16 3:00,RFC,WEST,AEP,AEPAPT,5128.273,TRUE
1/29/16 4:00,RFC,WEST,AEP,AEPAPT,5210.573,TRUE
1/29/16 5:00,RFC,WEST,AEP,AEPAPT,5432.348,TRUE
1/29/16 6:00,RFC,WEST,AEP,AEPAPT,5845.299,TRUE
1/29/16 7:00,RFC,WEST,AEP,AEPAPT,6091.861,TRUE
1/29/16 8:00,RFC,WEST,AEP,AEPAPT,6042.473,TRUE
1/29/16 9:00,RFC,WEST,AEP,AEPAPT,5992.61,TRUE
1/29/16 10:00,RFC,WEST,AEP,AEPAPT,5882.18,TRUE
1/29/16 11:00,RFC,WEST,AEP,AEPAPT,5765.424,TRUE
1/29/16 12:00,RFC,WEST,AEP,AEPAPT,5625.742,TRUE
1/29/16 13:00,RFC,WEST,AEP,AEPAPT,5511.838,TRUE
1/29/16 14:00,RFC,WEST,AEP,AEPAPT,5348.864,TRUE
1/29/16 15:00,RFC,WEST,AEP,AEPAPT,5234.894,TRUE
1/29/16 16:00,RFC,WEST,AEP,AEPAPT,5250.562,TRUE
1/29/16 17:00,RFC,WEST,AEP,AEPAPT,5473.402,TRUE
1/29/16 18:00,RFC,WEST,AEP,AEPAPT,5809.247,TRUE
1/29/16 19:00,RFC,WEST,AEP,AEPAPT,5822.633,TRUE
1/29/16 20:00,RFC,WEST,AEP,AEPAPT,5845.584,TRUE
1/29/16 21:00,RFC,WEST,AEP,AEPAPT,5800.465,TRUE
1/29/16 22:00,RFC,WEST,AEP,AEPAPT,5705.684,TRUE
1/29/16 23:00,RFC,WEST,AEP,AEPAPT,5571.477,TRUE
1/30/16 0:00,RFC,WEST,AEP,AEPAPT,5502.896,TRUE
1/30/16 1:00,RFC,WEST,AEP,AEPAPT,5481.967,TRUE
1/30/16 2:00,RFC,WEST,AEP,AEPAPT,5507.07,TRUE
1/30/16 3:00,RFC,WEST,AEP,AEPAPT,5557.484,TRUE
1/30/16 4:00,RFC,WEST,AEP,AEPAPT,5616.898,TRUE
1/30/16 5:00,RFC,WEST,AEP,AEPAPT,5760.528,TRUE
1/30/16 6:00,RFC,WEST,AEP,AEPAPT,5955.989,TRUE
1/30/16 7:00,RFC,WEST,AEP,AEPAPT,6131.156,TRUE
1/30/16 8:00,RFC,WEST,AEP,AEPAPT,6134.248,TRUE
1/30/16 9:00,RFC,WEST,AEP,AEPAPT,5787.631,TRUE
1/30/16 10:00,RFC,WEST,AEP,AEPAPT,5353.443,TRUE
1/30/16 11:00,RFC,WEST,AEP,AEPAPT,4997.469,TRUE
1/30/16 12:00,RFC,WEST,AEP,AEPAPT,4686.656,TRUE
